id: 0x4f4, data: ['0x00', '0x00', '0x00', '0x00', '0x7d', '0x00', '0x00', '0xee'], timestamp: 1723602079.8425741
id: 0x6c9, data: ['0x00', '0x47', '0xb9', '0x00', '0x4c', '0x7d', '0xf1', '0x00'], timestamp: 1723602150.1075737
id: 0x24c, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x2a'], timestamp: 1723602150.1335735
id: 0x41f, data: ['0xe7', '0x00', '0x00', '0xda', '0xa3', '0x42', '0x00', '0x00'], timestamp: 1723602150.1600738
id: 0x060, data: ['0x7b', '0x0a', '0x03', '0x1b', '0xb9', '0x69', '0xeb', '0xeb'], timestamp: 1723602150.1855733
id: 0x197, data: ['0x00', '0x4c', '0xb5', '0x00', '0xb9', '0x58', '0x00', '0x00'], timestamp: 1723602150.211573
id: 0x2a5, data: ['0x00', '0xb9', '0x2c', '0x00', '0x63', '0x00', '0x00', '0x62'], timestamp: 1723602150.2370737
id: 0x13c, data: ['0x00', '0xa7', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602150.2620735
id: 0x069, data: ['0xd3', '0x6b', '0x00', '0x00', '0x00', '0xd9', '0x00', '0x6b'], timestamp: 1723602150.2865736
id: 0x5d3, data: ['0xc4', '0x00', '0x00', '0xb9', '0xf5', '0x00', '0xfd', '0xf4'], timestamp: 1723602150.3120816
id: 0x223, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x47'], timestamp: 1723602150.3375745
id: 0x1ed, data: ['0x00', '0x00', '0x00', '0x00', '0xad', '0x00', '0x03', '0xc4'], timestamp: 1723602150.362074
id: 0x598, data: ['0x89', '0xd8', '0x0a', '0x64', '0x83', '0x80', '0x2b', '0x14'], timestamp: 1723602150.3865736
id: 0x1a0, data: ['0xac', '0x00', '0x00', '0x10', '0x00', '0xcd', '0x00', '0x65'], timestamp: 1723602150.4120736
id: 0x245, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x4d', '0x8b', '0x00'], timestamp: 1723602150.4380736
id: 0x005, data: ['0xd4', '0x3a', '0x24', '0x3c', '0x00', '0x5f', '0x02', '0xf2'], timestamp: 1723602150.4635735
id: 0x332, data: ['0x95', '0x8c', '0x00', '0x00', '0xb6', '0x00', '0x00', '0x00'], timestamp: 1723602150.4885738
id: 0x180, data: ['0x00', '0x33', '0xaf', '0x1b', '0x00', '0x63', '0xc5', '0x4e'], timestamp: 1723602150.5155735
id: 0x2ab, data: ['0x00', '0x00', '0x00', '0x6e', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602150.541574
id: 0x6cd, data: ['0x47', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602150.5680735
id: 0x50d, data: ['0x95', '0x44', '0xbf', '0x46', '0x0f', '0xb3', '0x6b', '0x9c'], timestamp: 1723602150.5935738
id: 0x191, data: ['0x43', '0xf7', '0xe5', '0xf4', '0x4f', '0xc2', '0xa1', '0xe0'], timestamp: 1723602150.6190739
id: 0x680, data: ['0x4c', '0xb5', '0x00', '0x32', '0x23', '0x38', '0x6a', '0xdc'], timestamp: 1723602150.6450734
id: 0x7fb, data: ['0x00', '0x82', '0xbb', '0x5b', '0x00', '0x58', '0x13', '0x00'], timestamp: 1723602150.6705737
id: 0x2ad, data: ['0x00', '0xa6', '0x6d', '0x4e', '0x00', '0x00', '0x00', '0x37'], timestamp: 1723602150.696074
id: 0x25b, data: ['0xe6', '0xe5', '0x2d', '0x03', '0x78', '0x30', '0x35', '0x00'], timestamp: 1723602150.7230737
id: 0x1fc, data: ['0x3d', '0x00', '0x9e', '0x93', '0x51', '0x86', '0x85', '0x6f'], timestamp: 1723602150.7475739
id: 0x224, data: ['0xa1', '0xb2', '0xb8', '0x47', '0x54', '0x1a', '0xdc', '0xac'], timestamp: 1723602150.775074
id: 0x5ac, data: ['0x1f', '0x00', '0x30', '0x2a', '0x39', '0xbd', '0x6d', '0x8e'], timestamp: 1723602150.7990756
id: 0x29d, data: ['0xf8', '0x00', '0x00', '0x00', '0xf2', '0xdf', '0x60', '0x9f'], timestamp: 1723602150.827573
id: 0x6dc, data: ['0x63', '0x69', '0x5f', '0x9d', '0x9f', '0x5b', '0x87', '0xd1'], timestamp: 1723602150.855074
id: 0x75a, data: ['0x47', '0x1c', '0x00', '0x4c', '0x16', '0xa2', '0x49', '0x2f'], timestamp: 1723602150.880074
id: 0x5c7, data: ['0x14', '0x94', '0x38', '0x32', '0xa7', '0x08', '0xb2', '0xdb'], timestamp: 1723602150.904574
id: 0x344, data: ['0x00', '0x00', '0x00', '0x00', '0xa4', '0x00', '0x00', '0x00'], timestamp: 1723602150.9295735
id: 0x7c1, data: ['0xda', '0x0c', '0x54', '0xda', '0x00', '0xdd', '0x3a', '0x84'], timestamp: 1723602150.9560735
id: 0x3ba, data: ['0xe8', '0xbe', '0xd2', '0x9d', '0x11', '0x00', '0x79', '0xc1'], timestamp: 1723602150.981573
id: 0x253, data: ['0x00', '0x00', '0x00', '0x41', '0x5f', '0x00', '0x00', '0x00'], timestamp: 1723602151.0065737
id: 0x0a8, data: ['0x31', '0x0e', '0x43', '0x8b', '0x1c', '0xeb', '0x8e', '0x98'], timestamp: 1723602151.0335739
id: 0x781, data: ['0x00', '0x00', '0x00', '0xb8', '0x93', '0x41', '0xc8', '0x00'], timestamp: 1723602151.0585735
id: 0x517, data: ['0x00', '0x00', '0xbe', '0xdc', '0x00', '0x00', '0xb6', '0xe4'], timestamp: 1723602151.085574
id: 0x780, data: ['0x78', '0x1a', '0x7f', '0xad', '0x3b', '0x00', '0x02', '0x00'], timestamp: 1723602151.1110735
id: 0x3a9, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1c', '0x00'], timestamp: 1723602151.135574
id: 0x62e, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x08'], timestamp: 1723602151.161574
id: 0x61b, data: ['0x00', '0x00', '0x00', '0x22', '0x8c', '0xfa', '0x68', '0xc6'], timestamp: 1723602151.1870737
id: 0x374, data: ['0x00', '0x82', '0x00', '0x00', '0xe3', '0x97', '0x00', '0x00'], timestamp: 1723602151.2125738
id: 0x1cd, data: ['0xc2', '0x00', '0x00', '0x09', '0x00', '0x00', '0x00', '0xa8'], timestamp: 1723602151.2380736
id: 0x64c, data: ['0x00', '0x25', '0x00', '0x00', '0x64', '0x00', '0x00', '0xf3'], timestamp: 1723602151.2635734
id: 0x3e0, data: ['0x00', '0x00', '0x00', '0x95', '0x59', '0x8a', '0x00', '0x00'], timestamp: 1723602151.289574
id: 0x618, data: ['0x94', '0x00', '0x59', '0x2f', '0xa0', '0x00', '0x7c', '0xbb'], timestamp: 1723602151.3150735
id: 0x3d6, data: ['0x46', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602151.340074
id: 0x3c9, data: ['0xad', '0x00', '0x1b', '0x8d', '0xc2', '0xb8', '0x00', '0xa0'], timestamp: 1723602151.3655741
id: 0x2bf, data: ['0xe9', '0x17', '0xe1', '0x00', '0xc1', '0x07', '0x00', '0x85'], timestamp: 1723602151.392075
id: 0x7de, data: ['0x67', '0x8a', '0x17', '0x56', '0x00', '0x68', '0xd4', '0xc4'], timestamp: 1723602151.4170737
id: 0x385, data: ['0x82', '0x00', '0x1b', '0x00', '0x7d', '0xcf', '0x30', '0x63'], timestamp: 1723602151.4430735
id: 0x1a0, data: ['0x00', '0xde', '0x23', '0x00', '0xe0', '0x60', '0xd7', '0x00'], timestamp: 1723602151.469074
id: 0x662, data: ['0x00', '0x97', '0x00', '0x00', '0x0a', '0x00', '0x69', '0x39'], timestamp: 1723602151.4955735
id: 0x065, data: ['0x00', '0x21', '0x10', '0x00', '0x00', '0x00', '0xc9', '0x00'], timestamp: 1723602151.521576
id: 0x36f, data: ['0x00', '0xb2', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602151.5500743
id: 0x789, data: ['0x00', '0x00', '0x9a', '0x00', '0x00', '0x31', '0x00', '0x00'], timestamp: 1723602151.5785763
id: 0x19b, data: ['0x00', '0x9c', '0xfd', '0x44', '0xdc', '0x5b', '0x9e', '0x00'], timestamp: 1723602151.6075733
id: 0x6b0, data: ['0xb6', '0x45', '0x24', '0xf7', '0xda', '0x17', '0x98', '0x43'], timestamp: 1723602151.6350772
id: 0x00d, data: ['0x3a', '0x90', '0x67', '0x0d', '0x59', '0x63', '0x22', '0x1c'], timestamp: 1723602151.6615741
id: 0x780, data: ['0x27', '0x00', '0x00', '0xfd', '0x00', '0x65', '0x00', '0xfd'], timestamp: 1723602151.687574
id: 0x535, data: ['0x00', '0x91', '0xd8', '0x2e', '0x00', '0x8e', '0x71', '0x98'], timestamp: 1723602151.716577
id: 0x55e, data: ['0x00', '0x00', '0x00', '0x1a', '0x00', '0x64', '0xec', '0xdb'], timestamp: 1723602151.7430735
id: 0x719, data: ['0x24', '0x43', '0x49', '0x2d', '0x28', '0x90', '0x23', '0x54'], timestamp: 1723602151.768574
id: 0x56a, data: ['0x22', '0x55', '0x78', '0x00', '0xee', '0x00', '0xc9', '0xeb'], timestamp: 1723602151.7935739
id: 0x662, data: ['0x00', '0x00', '0xa4', '0x64', '0x00', '0x00', '0x01', '0x00'], timestamp: 1723602151.8180737
id: 0x036, data: ['0x00', '0x00', '0x29', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602151.8435738
id: 0x2c7, data: ['0x03', '0x00', '0x00', '0x00', '0xa7', '0x00', '0x00', '0x00'], timestamp: 1723602151.8695736
id: 0x1c1, data: ['0x00', '0xea', '0x73', '0x9a', '0x40', '0x1f', '0x00', '0xc1'], timestamp: 1723602151.894574
id: 0x69b, data: ['0x8d', '0x62', '0x00', '0x00', '0x3c', '0x00', '0x48', '0x00'], timestamp: 1723602151.9195738
id: 0x3bc, data: ['0xd9', '0x6a', '0x72', '0x94', '0x30', '0x5b', '0xf9', '0x1d'], timestamp: 1723602151.9450738
id: 0x6a7, data: ['0xf0', '0x02', '0xb2', '0x14', '0x6a', '0xa0', '0x0a', '0x68'], timestamp: 1723602151.970574
id: 0x556, data: ['0x13', '0x00', '0xe9', '0xf3', '0x9d', '0x29', '0x00', '0x00'], timestamp: 1723602151.9970737
id: 0x22c, data: ['0x94', '0x59', '0x00', '0x9c', '0x37', '0x85', '0x5e', '0xb6'], timestamp: 1723602152.0240738
id: 0x529, data: ['0x64', '0x00', '0x9b', '0x00', '0x00', '0x00', '0x00', '0xd5'], timestamp: 1723602152.0535734
id: 0x2ac, data: ['0x00', '0x1d', '0xd5', '0x4a', '0x00', '0xe3', '0xca', '0x32'], timestamp: 1723602152.080074
id: 0x0f0, data: ['0x11', '0xc6', '0x89', '0xd2', '0xed', '0xa4', '0xe4', '0xea'], timestamp: 1723602152.1075742
id: 0x013, data: ['0x74', '0x00', '0x00', '0x00', '0xce', '0x00', '0x00', '0x00'], timestamp: 1723602152.1340735
id: 0x54e, data: ['0xe9', '0x00', '0x00', '0xfb', '0x89', '0x00', '0xcf', '0x0e'], timestamp: 1723602152.1595736
id: 0x676, data: ['0xf2', '0x38', '0x60', '0xd1', '0x87', '0xba', '0xae', '0xbd'], timestamp: 1723602152.1855738
id: 0x58b, data: ['0x00', '0xe4', '0x00', '0x66', '0x00', '0x63', '0x47', '0x00'], timestamp: 1723602152.212574
id: 0x1bb, data: ['0xe0', '0xa1', '0x4d', '0x63', '0x7a', '0x00', '0x1d', '0x03'], timestamp: 1723602152.2375736
id: 0x09d, data: ['0x00', '0x00', '0xb9', '0x00', '0x15', '0x7a', '0x2d', '0xae'], timestamp: 1723602152.2625742
id: 0x0de, data: ['0x00', '0x00', '0x78', '0x00', '0x00', '0x00', '0x74', '0x32'], timestamp: 1723602152.2885737
id: 0x086, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1e', '0x00'], timestamp: 1723602152.3140736
id: 0x609, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x7a', '0x00'], timestamp: 1723602152.3395739
id: 0x6dd, data: ['0x00', '0x4b', '0x04', '0x28', '0xd9', '0xe8', '0x00', '0xdf'], timestamp: 1723602152.3660738
id: 0x225, data: ['0x00', '0x79', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602152.392075
id: 0x5b9, data: ['0x0c', '0x00', '0x25', '0xce', '0x00', '0x0a', '0xf5', '0xe8'], timestamp: 1723602152.418074
id: 0x2e6, data: ['0x00', '0x00', '0x00', '0xc7', '0x22', '0x00', '0x00', '0x00'], timestamp: 1723602152.4435737
id: 0x3fb, data: ['0x00', '0x47', '0x34', '0x00', '0xcb', '0x57', '0xfe', '0xc1'], timestamp: 1723602152.469074
id: 0x1ee, data: ['0x5d', '0xc7', '0x36', '0x72', '0x8a', '0xd7', '0xd5', '0x7d'], timestamp: 1723602152.4960735
id: 0x145, data: ['0x20', '0x4f', '0x00', '0x00', '0x00', '0x00', '0x82', '0x55'], timestamp: 1723602152.5220735
id: 0x0df, data: ['0x00', '0x82', '0x00', '0x8a', '0x00', '0xf5', '0x00', '0x00'], timestamp: 1723602152.548075
id: 0x168, data: ['0x00', '0x00', '0x93', '0x00', '0x00', '0x4a', '0x00', '0x00'], timestamp: 1723602152.5745747
id: 0x544, data: ['0xa3', '0x3f', '0x60', '0xdf', '0xaa', '0x3d', '0xaf', '0xc4'], timestamp: 1723602152.601574
id: 0x5b5, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x1c', '0x00', '0x00'], timestamp: 1723602152.628074
id: 0x6fd, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x30', '0x96'], timestamp: 1723602152.653074
id: 0x7b7, data: ['0xf8', '0x9c', '0xa8', '0xfe', '0x37', '0x1b', '0x2c', '0xdc'], timestamp: 1723602152.6780736
id: 0x75b, data: ['0x79', '0x79', '0xb7', '0x0b', '0x00', '0x00', '0x2f', '0x42'], timestamp: 1723602152.7035735
id: 0x187, data: ['0xb6', '0x00', '0x00', '0x00', '0x00', '0xde', '0x00', '0x00'], timestamp: 1723602152.7285738
id: 0x059, data: ['0x93', '0x82', '0x0a', '0xe0', '0xa0', '0x1a', '0x00', '0x1b'], timestamp: 1723602152.7530737
id: 0x20e, data: ['0x00', '0x00', '0xb7', '0x00', '0xc7', '0x00', '0x00', '0x00'], timestamp: 1723602152.7780738
id: 0x5bd, data: ['0x7f', '0x00', '0x00', '0x00', '0xb2', '0x00', '0x00', '0xa2'], timestamp: 1723602152.8035736
id: 0x3e0, data: ['0x31', '0x62', '0xa5', '0x00', '0x99', '0x6f', '0x0a', '0xa5'], timestamp: 1723602152.8290737
id: 0x0a3, data: ['0x00', '0xe8', '0x00', '0x00', '0x89', '0x00', '0x00', '0x00'], timestamp: 1723602152.8555737
id: 0x4cc, data: ['0x00', '0x00', '0xe4', '0x49', '0x19', '0x19', '0xa5', '0xa2'], timestamp: 1723602152.882074
id: 0x05d, data: ['0x82', '0x00', '0x7f', '0x26', '0x54', '0x2c', '0x83', '0xe3'], timestamp: 1723602152.9075737
id: 0x201, data: ['0x00', '0x00', '0x00', '0xbf', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602152.9350734
id: 0x423, data: ['0x00', '0x00', '0x00', '0x00', '0x13', '0x00', '0x00', '0x00'], timestamp: 1723602152.9610739
id: 0x5ae, data: ['0x63', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602152.9875734
id: 0x3c5, data: ['0xa0', '0x00', '0x6c', '0x00', '0x00', '0x00', '0x00', '0xae'], timestamp: 1723602153.0135736
id: 0x7bb, data: ['0xc7', '0x00', '0xda', '0x29', '0x00', '0x23', '0x00', '0x00'], timestamp: 1723602153.0400736
id: 0x444, data: ['0xf0', '0xb0', '0x4a', '0xe5', '0x2f', '0x43', '0x4d', '0xd7'], timestamp: 1723602153.0660737
id: 0x2f2, data: ['0x00', '0x5e', '0x00', '0x00', '0x00', '0x69', '0xca', '0x38'], timestamp: 1723602153.091574
id: 0x144, data: ['0x00', '0xf1', '0x64', '0x00', '0x00', '0x9d', '0x00', '0x00'], timestamp: 1723602153.116574
id: 0x583, data: ['0x00', '0xf9', '0x69', '0x00', '0x0e', '0x3d', '0xce', '0x00'], timestamp: 1723602153.1420736
id: 0x27e, data: ['0x00', '0x00', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00'], timestamp: 1723602153.1685739
id: 0x358, data: ['0xb2', '0x00', '0xc2', '0x86', '0xbf', '0x00', '0xfd', '0x35'], timestamp: 1723602153.1935742
id: 0x63b, data: ['0x2d', '0x00', '0x00', '0x29', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602153.219074
id: 0x0b3, data: ['0x00', '0x00', '0xd2', '0xc5', '0x00', '0x00', '0x00', '0xb0'], timestamp: 1723602153.244574
id: 0x3ee, data: ['0xb5', '0x7b', '0x00', '0x03', '0xd0', '0x00', '0x00', '0x00'], timestamp: 1723602153.2710738
id: 0x2d3, data: ['0x8f', '0x00', '0x44', '0x00', '0x5f', '0x29', '0x60', '0x00'], timestamp: 1723602153.2970734
id: 0x167, data: ['0x92', '0x96', '0x26', '0x21', '0x7c', '0xdf', '0x00', '0x8e'], timestamp: 1723602153.322574
id: 0x297, data: ['0xf7', '0xc9', '0x74', '0xc4', '0xb0', '0x0f', '0x3e', '0x93'], timestamp: 1723602153.3495743
id: 0x50d, data: ['0x00', '0x00', '0xe4', '0x7e', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602153.3745737
id: 0x1c0, data: ['0x51', '0x00', '0xf9', '0x52', '0xc1', '0xe5', '0x6c', '0x84'], timestamp: 1723602153.402074
id: 0x63f, data: ['0x7a', '0x5f', '0x9d', '0x0e', '0xde', '0xfa', '0x45', '0xa2'], timestamp: 1723602153.427574
id: 0x03c, data: ['0x55', '0x40', '0xe8', '0x91', '0x2c', '0xce', '0xae', '0x68'], timestamp: 1723602153.4540737
id: 0x14c, data: ['0x00', '0xad', '0x9a', '0x00', '0xc2', '0xc6', '0xe3', '0x80'], timestamp: 1723602153.478074
id: 0x2c9, data: ['0x27', '0xc4', '0x0f', '0x09', '0xdb', '0x23', '0xa3', '0x0e'], timestamp: 1723602153.5040753
id: 0x22b, data: ['0x17', '0x00', '0x00', '0x00', '0x00', '0xb4', '0x00', '0x00'], timestamp: 1723602153.5285742
id: 0x42f, data: ['0x17', '0x00', '0x1a', '0x00', '0x7a', '0x00', '0xbb', '0x3b'], timestamp: 1723602153.5540738
id: 0x4f7, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x28'], timestamp: 1723602153.5800738
id: 0x552, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x5c', '0x00', '0x00'], timestamp: 1723602153.6060739
id: 0x712, data: ['0x00', '0xbd', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602153.6310742
id: 0x56a, data: ['0xa7', '0xfa', '0xc7', '0x7b', '0x49', '0xa1', '0x8e', '0x00'], timestamp: 1723602153.6570742
id: 0x395, data: ['0x00', '0x32', '0xaf', '0x02', '0x2e', '0x00', '0x77', '0xa5'], timestamp: 1723602153.6820738
id: 0x195, data: ['0x03', '0xc6', '0x00', '0x00', '0xe2', '0xb8', '0x8a', '0xc9'], timestamp: 1723602153.706074
id: 0x351, data: ['0x63', '0x9c', '0x22', '0x0c', '0x03', '0xc6', '0xb9', '0x57'], timestamp: 1723602153.7310739
id: 0x20b, data: ['0x1d', '0x07', '0x91', '0x28', '0x01', '0xcd', '0xcf', '0x08'], timestamp: 1723602153.7565734
id: 0x02a, data: ['0x00', '0x00', '0x00', '0xeb', '0x11', '0x5a', '0x90', '0x00'], timestamp: 1723602153.7815742
id: 0x221, data: ['0x00', '0x00', '0x00', '0xb9', '0x28', '0x00', '0xc5', '0x48'], timestamp: 1723602153.8065739
id: 0x4ac, data: ['0x9b', '0x51', '0xa0', '0x31', '0x90', '0xf1', '0xdb', '0xc4'], timestamp: 1723602153.8315737
id: 0x7a3, data: ['0x00', '0x00', '0x00', '0x00', '0x2e', '0x00', '0x00', '0x00'], timestamp: 1723602153.8570735
id: 0x6bf, data: ['0x09', '0x00', '0x45', '0x4f', '0x00', '0x43', '0x00', '0x44'], timestamp: 1723602153.8830738
id: 0x299, data: ['0xee', '0x00', '0x00', '0x00', '0x00', '0x49', '0x24', '0x00'], timestamp: 1723602153.9085736
id: 0x090, data: ['0x00', '0x00', '0xd8', '0x00', '0x00', '0xe2', '0x73', '0x00'], timestamp: 1723602153.9340744
id: 0x437, data: ['0x02', '0x00', '0x00', '0x0a', '0x00', '0x00', '0xaf', '0x66'], timestamp: 1723602153.959574
id: 0x03f, data: ['0x18', '0xd3', '0x10', '0x00', '0xe4', '0x3d', '0x95', '0x00'], timestamp: 1723602153.9855745
id: 0x114, data: ['0x75', '0x00', '0xd3', '0x00', '0x00', '0x00', '0x00', '0x03'], timestamp: 1723602154.0135734
id: 0x67b, data: ['0x9d', '0x00', '0x00', '0x00', '0xf0', '0x00', '0x00', '0x00'], timestamp: 1723602154.0380738
id: 0x223, data: ['0x00', '0xf9', '0xf6', '0x00', '0x60', '0x00', '0x00', '0x36'], timestamp: 1723602154.0635738
id: 0x5f3, data: ['0x3f', '0x00', '0x00', '0x84', '0x00', '0x37', '0xcc', '0x00'], timestamp: 1723602154.0895734
id: 0x014, data: ['0x08', '0x00', '0x00', '0x00', '0x07', '0xdb', '0x00', '0xf8'], timestamp: 1723602154.1155736
id: 0x16b, data: ['0xa2', '0x00', '0x87', '0xe6', '0x00', '0xb9', '0x00', '0x57'], timestamp: 1723602154.1410735
id: 0x050, data: ['0xe2', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602154.169074
id: 0x123, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xf6'], timestamp: 1723602154.1955738
id: 0x697, data: ['0x00', '0x57', '0x25', '0xf2', '0x00', '0x10', '0xdd', '0xf0'], timestamp: 1723602154.2210734
id: 0x4b0, data: ['0x49', '0x74', '0x4a', '0x00', '0x00', '0xbe', '0x00', '0x00'], timestamp: 1723602154.2475739
id: 0x6fe, data: ['0x20', '0x00', '0x00', '0x00', '0xae', '0x00', '0x00', '0x00'], timestamp: 1723602154.2740736
id: 0x3c3, data: ['0x00', '0x30', '0xc1', '0x4f', '0x86', '0x70', '0x3f', '0xb2'], timestamp: 1723602154.3000736
id: 0x7e3, data: ['0x24', '0x00', '0xed', '0xbb', '0x90', '0xa0', '0x00', '0x00'], timestamp: 1723602154.3260741
id: 0x3a1, data: ['0x00', '0xc9', '0x00', '0x00', '0xc5', '0x00', '0x9b', '0x00'], timestamp: 1723602154.3525736
id: 0x673, data: ['0x00', '0x00', '0x00', '0x11', '0x00', '0x00', '0x0e', '0x00'], timestamp: 1723602154.3775737
id: 0x7e0, data: ['0x00', '0x3e', '0x00', '0x00', '0x00', '0xcb', '0x00', '0x00'], timestamp: 1723602154.403074
id: 0x5c6, data: ['0xff', '0xb9', '0x1d', '0xde', '0x55', '0x6e', '0x32', '0x86'], timestamp: 1723602154.4305747
id: 0x48a, data: ['0x53', '0x00', '0x62', '0x00', '0x3c', '0x11', '0xbc', '0x9b'], timestamp: 1723602154.4570742
id: 0x7b4, data: ['0xda', '0x00', '0xac', '0x81', '0x13', '0x13', '0x00', '0x7e'], timestamp: 1723602154.4835744
id: 0x665, data: ['0xf2', '0x43', '0xc9', '0x1a', '0x75', '0x77', '0x5c', '0xaf'], timestamp: 1723602154.5095742
id: 0x455, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xef', '0x00', '0x00'], timestamp: 1723602154.535574
id: 0x121, data: ['0x00', '0x23', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602154.5610743
id: 0x161, data: ['0x9d', '0x00', '0x00', '0x00', '0xd3', '0x00', '0x1d', '0x7f'], timestamp: 1723602154.588074
id: 0x7f3, data: ['0x00', '0x00', '0x00', '0x8b', '0x00', '0x00', '0x1f', '0xd3'], timestamp: 1723602154.6145737
id: 0x23f, data: ['0x00', '0x00', '0xbc', '0x04', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602154.640574
id: 0x125, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xa5', '0x00', '0x00'], timestamp: 1723602154.6670744
id: 0x52e, data: ['0xd6', '0x88', '0x73', '0x2a', '0x50', '0xd2', '0x9c', '0x00'], timestamp: 1723602154.6930737
id: 0x305, data: ['0x1d', '0x00', '0x85', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602154.719074
id: 0x007, data: ['0x1e', '0x64', '0xeb', '0x45', '0x72', '0xf1', '0x60', '0x05'], timestamp: 1723602154.7480743
id: 0x7dc, data: ['0xf8', '0x8c', '0xed', '0x00', '0x88', '0x5d', '0x62', '0x00'], timestamp: 1723602154.7740743
id: 0x251, data: ['0x7c', '0xcf', '0x56', '0xbf', '0xd7', '0xe5', '0xef', '0x83'], timestamp: 1723602154.7995737
id: 0x36b, data: ['0x00', '0x00', '0x00', '0xf3', '0x00', '0x00', '0x00', '0xfe'], timestamp: 1723602154.826574
id: 0x55b, data: ['0x00', '0x3d', '0xfc', '0xc0', '0x63', '0xb5', '0x4f', '0x98'], timestamp: 1723602154.8525736
id: 0x3b6, data: ['0x94', '0x01', '0xfd', '0x5b', '0x34', '0x2a', '0xe7', '0x8d'], timestamp: 1723602154.878574
id: 0x005, data: ['0xc2', '0x45', '0x75', '0x48', '0xa7', '0xae', '0x93', '0xe7'], timestamp: 1723602154.9030752
id: 0x4e0, data: ['0xe2', '0x00', '0x00', '0x00', '0x00', '0x6a', '0x00', '0x54'], timestamp: 1723602154.9285743
id: 0x425, data: ['0x00', '0xf6', '0x43', '0x00', '0x56', '0x00', '0xc0', '0x00'], timestamp: 1723602154.9540737
id: 0x4df, data: ['0x00', '0x00', '0x00', '0x4c', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602154.9785738
id: 0x7d2, data: ['0x60', '0x00', '0x00', '0x00', '0x00', '0x00', '0xa3', '0x00'], timestamp: 1723602155.0045745
id: 0x1e1, data: ['0x34', '0xa9', '0x1d', '0x00', '0x85', '0x03', '0xd7', '0x46'], timestamp: 1723602155.031576
id: 0x158, data: ['0xd8', '0x38', '0x68', '0xa4', '0x4e', '0x42', '0x04', '0xc1'], timestamp: 1723602155.056574
id: 0x66e, data: ['0x99', '0x13', '0x75', '0x00', '0xd4', '0xc2', '0xda', '0x72'], timestamp: 1723602155.0820742
id: 0x6e6, data: ['0x46', '0x65', '0x00', '0xcb', '0x3d', '0xf1', '0x16', '0x00'], timestamp: 1723602155.1075735
id: 0x630, data: ['0xfc', '0x6b', '0xcb', '0x6f', '0x16', '0xa2', '0x39', '0x27'], timestamp: 1723602155.1340735
id: 0x18a, data: ['0xa0', '0x55', '0x0d', '0x0d', '0x77', '0x5d', '0x03', '0x48'], timestamp: 1723602155.160074
id: 0x7d1, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x9a', '0x00', '0x00'], timestamp: 1723602155.1860738
id: 0x1ff, data: ['0x92', '0xaf', '0x96', '0x8d', '0x20', '0xba', '0x71', '0xb1'], timestamp: 1723602155.2115743
id: 0x62c, data: ['0x6e', '0x03', '0x1a', '0xaa', '0x02', '0x9f', '0xbd', '0x9e'], timestamp: 1723602155.2370734
